# Directed graph: ../data/song_graphs/rock_graphs/190.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 69
# FromNodeId	ToNodeId
44	13
13	70
70	114
114	44
44	13
13	70
70	114
114	44
44	13
13	70
70	114
114	70
70	114
114	70
70	114
114	70
70	114
114	70
70	101
101	44
44	13
13	70
70	114
114	44
44	13
13	70
70	114
114	70
70	114
114	70
70	114
114	70
70	114
114	70
70	101
101	95
95	13
13	70
70	95
95	70
70	44
44	13
13	70
70	114
114	44
44	13
13	70
70	114
114	44
44	13
13	70
70	114
114	44
44	13
13	70
70	114
114	44
44	13
13	70
70	114
114	44
44	13
13	70
70	114
114	44
44	13
13	70
70	114
114	13
