# Directed graph: ../data/song_graphs/rock_graphs/25.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 102
# FromNodeId	ToNodeId
44	114
114	101
101	72
72	44
44	13
13	70
70	114
114	44
44	114
114	101
101	72
72	44
44	13
13	70
70	114
114	44
44	114
114	101
101	72
72	44
44	13
13	70
70	114
114	44
44	114
114	101
101	72
72	44
44	13
13	114
114	44
44	95
95	101
101	72
72	44
44	13
13	70
70	114
114	44
44	95
95	101
101	72
72	44
44	13
13	114
114	44
44	114
114	101
101	44
44	114
114	101
101	72
72	44
44	13
13	70
70	101
101	114
114	44
44	114
114	101
101	72
72	44
44	13
13	114
114	44
44	114
114	101
101	44
44	114
114	101
101	72
72	44
44	13
13	70
70	114
114	44
44	114
114	101
101	72
72	44
44	13
13	70
70	114
114	44
44	95
95	101
101	72
72	44
44	13
13	70
70	114
114	44
44	95
95	101
101	72
72	44
44	13
13	114
114	44
44	114
114	101
101	44
