# Directed graph: ../data/song_graphs/rock_graphs/142.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 59
# FromNodeId	ToNodeId
13	57
57	101
101	46
46	44
44	13
13	95
95	114
114	44
44	13
13	95
95	114
114	44
44	13
13	108
108	114
114	44
44	13
13	95
95	114
114	44
44	13
13	95
95	114
114	44
44	13
13	108
108	114
114	13
13	57
57	108
108	114
114	44
44	13
13	95
95	114
114	44
44	13
13	95
95	114
114	44
44	13
13	108
108	114
114	13
13	57
57	108
108	114
114	44
44	13
13	108
108	117
117	44
44	13
13	108
108	114
114	44
44	16
16	101
101	46
