# Directed graph: ../data/song_graphs/rock_graphs/200.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 75
# FromNodeId	ToNodeId
33	124
124	61
61	5
5	33
33	124
124	61
61	5
5	33
33	124
124	61
61	5
5	33
33	124
124	61
61	5
5	33
33	124
124	5
5	33
33	124
124	61
61	5
5	33
33	124
124	61
61	5
5	33
33	88
88	61
61	5
5	33
33	124
124	61
61	5
5	33
33	124
124	61
61	5
5	33
33	124
124	61
61	5
5	33
33	124
124	5
5	33
33	124
124	61
61	5
5	33
33	124
124	61
61	5
5	33
33	88
88	61
61	5
5	33
33	124
124	61
61	5
5	33
33	124
124	5
5	33
33	124
124	61
61	5
5	33
33	124
124	61
61	5
5	33
33	88
88	61
