# Directed graph: ../data/song_graphs/rock_graphs/166.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 111
# FromNodeId	ToNodeId
13	55
55	114
114	44
44	114
114	13
13	55
55	114
114	44
44	114
114	13
13	55
55	95
95	44
44	114
114	55
55	95
95	44
44	114
114	55
55	95
95	44
44	114
114	55
55	95
95	44
44	114
114	55
55	95
95	44
44	13
13	55
55	114
114	44
44	114
114	13
13	55
55	114
114	44
44	114
114	13
13	55
55	95
95	44
44	114
114	55
55	95
95	44
44	114
114	55
55	95
95	44
44	114
114	55
55	95
95	44
44	114
114	55
55	95
95	44
44	39
39	101
101	39
39	101
101	13
13	55
55	13
13	55
55	114
114	44
44	114
114	13
13	55
55	114
114	44
44	114
114	13
13	55
55	95
95	44
44	114
114	55
55	95
95	44
44	114
114	55
55	95
95	44
44	114
114	55
55	95
95	44
44	114
114	55
55	95
95	44
44	114
114	55
55	95
95	44
44	114
114	55
55	95
95	44
44	114
114	55
55	95
95	44
44	114
114	55
55	95
95	44
