# Directed graph: ../data/song_graphs/rock_graphs/143.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 96
# FromNodeId	ToNodeId
50	27
27	50
50	27
27	50
50	27
27	50
50	27
27	50
50	27
27	50
50	27
27	50
50	27
27	50
50	27
27	50
50	27
27	50
50	27
27	81
81	27
27	50
50	27
27	81
81	27
27	50
50	5
5	81
81	27
27	50
50	5
5	50
50	27
27	50
50	27
27	50
50	27
27	50
50	27
27	50
50	27
27	50
50	27
27	50
50	27
27	50
50	27
27	81
81	27
27	50
50	27
27	81
81	27
27	50
50	5
5	81
81	27
27	50
50	5
5	50
50	27
27	50
50	27
27	50
50	27
27	50
50	27
27	5
5	50
50	27
27	50
50	27
27	81
81	27
27	50
50	27
27	81
81	27
27	50
50	5
5	81
81	27
27	50
50	27
27	81
81	27
27	50
50	5
5	81
81	27
27	50
50	27
27	81
81	27
27	50
50	5
