# Directed graph: ../data/song_graphs/rock_graphs/46.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 104
# FromNodeId	ToNodeId
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	117
117	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	44
44	101
101	114
114	117
117	114
114	5
5	0
0	27
27	24
24	44
44	48
