# Directed graph: ../data/song_graphs/rock_graphs/48.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 141
# FromNodeId	ToNodeId
44	95
95	13
13	70
70	114
114	47
47	101
101	3
3	117
117	72
72	27
27	44
44	95
95	13
13	70
70	114
114	44
44	47
47	101
101	72
72	3
3	70
70	44
44	114
114	70
70	44
44	114
114	70
70	44
44	72
72	114
114	17
17	117
117	44
44	95
95	13
13	70
70	114
114	44
44	95
95	13
13	70
70	114
114	44
44	47
47	101
101	72
72	3
3	70
70	3
3	70
70	72
72	44
44	101
101	126
126	114
114	44
44	70
70	95
95	13
13	72
72	114
114	44
44	70
70	95
95	13
13	72
72	3
3	70
70	44
44	114
114	70
70	72
72	70
70	44
44	114
114	70
70	114
114	82
82	44
44	95
95	13
13	70
70	114
114	44
44	95
95	13
13	70
70	44
44	72
72	114
114	17
17	117
117	44
44	47
47	101
101	72
72	3
3	70
70	3
3	70
70	72
72	44
44	101
101	126
126	114
114	44
44	47
47	101
101	72
72	3
3	70
70	3
3	70
70	72
72	44
44	101
101	126
126	114
114	44
44	70
70	95
95	13
13	72
72	114
114	44
44	70
70	95
95	13
13	72
72	3
3	70
70	44
44	114
114	70
70	72
72	70
70	44
44	114
114	70
70	114
114	82
