# Directed graph: ../data/song_graphs/rock_graphs/76.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 149
# FromNodeId	ToNodeId
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	54
54	44
44	114
114	44
44	54
54	44
44	114
114	44
44	54
54	44
44	114
114	44
44	54
54	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	44
44	101
101	44
44	114
114	101
101	44
