# Directed graph: ../data/song_graphs/rock_graphs/30.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 57
# FromNodeId	ToNodeId
44	114
114	70
70	44
44	114
114	101
101	44
44	114
114	70
70	44
44	114
114	101
101	44
44	114
114	70
70	44
44	114
114	101
101	44
44	114
114	70
70	44
44	114
114	101
101	44
44	114
114	70
70	44
44	114
114	101
101	44
44	114
114	70
70	44
44	114
114	101
101	44
44	114
114	70
70	44
44	114
114	101
101	44
44	114
114	70
70	44
44	114
114	101
101	44
44	114
114	70
70	44
44	114
114	101
101	44
44	114
114	70
70	44
