# Directed graph: ../data/song_graphs/rock_graphs/107.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 64
# FromNodeId	ToNodeId
44	114
114	44
44	114
114	13
13	47
47	101
101	108
108	44
44	114
114	13
13	47
47	101
101	108
108	44
44	13
13	101
101	27
27	44
44	13
13	55
55	108
108	44
44	114
114	13
13	47
47	101
101	108
108	44
44	114
114	13
13	47
47	101
101	108
108	44
44	13
13	101
101	27
27	44
44	13
13	55
55	108
108	44
44	114
114	13
13	47
47	101
101	108
108	44
44	114
114	13
13	47
47	101
101	108
108	44
44	13
13	101
101	27
27	44
44	13
13	55
55	108
108	44
44	108
108	44
