# Directed graph: ../data/song_graphs/rock_graphs/167.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 66
# FromNodeId	ToNodeId
44	114
114	70
70	101
101	44
44	114
114	70
70	101
101	70
70	101
101	44
44	114
114	70
70	101
101	114
114	44
44	114
114	70
70	101
101	44
44	114
114	70
70	101
101	44
44	114
114	70
70	101
101	70
70	101
101	44
44	114
114	70
70	101
101	114
114	44
44	114
114	70
70	101
101	44
44	114
114	70
70	101
101	44
44	114
114	70
70	101
101	70
70	101
101	44
44	114
114	70
70	101
101	44
44	114
114	44
44	114
114	70
70	101
101	44
44	114
114	70
70	101
101	44
44	114
114	70
70	101
101	44
