# Directed graph: ../data/song_graphs/rock_graphs/106.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 144
# FromNodeId	ToNodeId
44	55
55	39
39	44
44	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	44
44	55
55	39
39	44
44	55
55	39
39	44
44	55
55	39
39	44
44	55
55	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	44
44	55
55	39
39	44
44	55
55	39
39	44
44	55
55	39
39	44
44	55
55	96
96	49
49	55
55	114
114	55
55	96
96	49
49	55
55	114
114	55
55	96
96	49
49	55
55	114
114	55
55	96
96	49
49	55
55	114
114	44
44	55
55	39
39	44
44	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	13
13	114
114	44
44	55
55	39
39	44
44	55
55	39
39	44
44	55
55	39
39	44
44	55
55	96
96	49
49	55
55	114
114	55
55	96
96	49
49	55
55	114
114	55
55	96
96	49
49	55
55	114
114	44
44	55
55	39
39	44
44	55
55	39
39	44
44	55
55	39
39	44
44	55
55	96
96	49
49	55
55	114
114	55
55	96
96	49
49	55
55	114
114	49
49	55
55	114
