# Directed graph: ../data/song_graphs/rock_graphs/99.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 97
# FromNodeId	ToNodeId
55	44
44	102
102	44
44	53
53	138
138	17
17	18
18	102
102	44
44	53
53	102
102	17
17	138
138	102
102	44
44	53
53	102
102	17
17	138
138	102
102	44
44	53
53	102
102	17
17	138
138	102
102	44
44	53
53	102
102	17
17	138
138	102
102	17
17	138
138	102
102	17
17	138
138	102
102	17
17	138
138	102
102	17
17	138
138	102
102	17
17	18
18	102
102	17
17	18
18	102
102	44
44	53
53	102
102	17
17	138
138	102
102	44
44	53
53	102
102	17
17	138
138	102
102	17
17	138
138	102
102	17
17	138
138	102
102	17
17	138
138	102
102	17
17	138
138	102
102	17
17	102
102	17
17	102
102	17
17	102
102	77
77	102
102	17
17	102
102	77
77	17
17	138
138	102
102	17
17	138
138	102
102	17
17	138
138	102
102	17
17	138
138	102
