# Directed graph: ../data/song_graphs/rock_graphs/28.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 105
# FromNodeId	ToNodeId
13	114
114	101
101	114
114	13
13	114
114	101
101	114
114	70
70	44
44	27
27	44
44	70
70	44
44	114
114	13
13	114
114	101
101	114
114	13
13	114
114	101
101	114
114	70
70	44
44	27
27	44
44	70
70	44
44	114
114	13
13	44
44	114
114	101
101	13
13	44
44	114
114	13
13	44
44	114
114	101
101	13
13	114
114	101
101	114
114	13
13	114
114	101
101	114
114	70
70	44
44	27
27	44
44	70
70	44
44	114
114	13
13	114
114	101
101	114
114	13
13	114
114	101
101	114
114	70
70	44
44	27
27	44
44	70
70	44
44	114
114	13
13	44
44	114
114	101
101	13
13	44
44	114
114	13
13	44
44	114
114	101
101	13
13	114
114	101
101	13
13	114
114	101
101	70
70	44
44	27
27	70
70	44
44	114
114	13
13	44
44	114
114	101
101	13
13	44
44	114
114	13
13	44
44	114
114	101
101	96
