# Directed graph: ../data/song_graphs/rock_graphs/206.txt 
# Save as tab-separated list of edges
# Nodes: 139 Edges: 96
# FromNodeId	ToNodeId
44	105
105	114
114	44
44	105
105	114
114	44
44	101
101	114
114	44
44	101
101	114
114	13
13	114
114	101
101	44
44	13
13	114
114	101
101	44
44	13
13	44
44	13
13	44
44	13
13	114
114	44
44	105
105	114
114	44
44	105
105	114
114	44
44	101
101	114
114	44
44	101
101	114
114	13
13	114
114	101
101	44
44	13
13	114
114	101
101	44
44	13
13	44
44	13
13	44
44	13
13	114
114	44
44	105
105	114
114	44
44	105
105	114
114	44
44	105
105	114
114	44
44	105
105	114
114	13
13	114
114	101
101	44
44	13
13	114
114	101
101	44
44	13
13	44
44	13
13	44
44	13
13	114
114	44
44	105
105	114
114	44
44	105
105	114
114	13
13	44
44	13
13	44
44	13
13	114
114	44
44	105
105	114
114	44
44	105
105	114
114	44
