# Directed graph: ../data/song_graphs/jazz_graphs/140.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 58
# FromNodeId	ToNodeId
84	31
31	133
133	198
198	133
133	207
207	84
84	154
154	108
108	198
198	84
84	31
31	133
133	198
198	87
87	35
35	133
133	198
198	84
84	31
31	133
133	198
198	219
219	52
52	170
170	3
3	197
197	108
108	198
198	89
89	142
142	5
5	108
108	133
133	19
19	198
198	84
84	31
31	133
133	198
198	142
142	3
3	108
108	84
84	3
3	133
133	198
198	84
84	13
13	112
112	207
207	15
15	152
152	198
198	84
84	3
3	133
133	198
198	84
