# Directed graph: ../data/song_graphs/jazz_graphs/124.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 63
# FromNodeId	ToNodeId
84	121
121	133
133	205
205	84
84	3
3	133
133	205
205	84
84	3
3	133
133	202
202	84
84	133
133	205
205	84
84	174
174	84
84	170
170	3
3	133
133	207
207	84
84	233
233	89
89	191
191	84
84	133
133	105
105	191
191	84
84	133
133	105
105	174
174	221
221	84
84	3
3	133
133	142
142	35
35	108
108	133
133	198
198	84
84	121
121	133
133	205
205	84
84	3
3	133
133	205
205	84
84	3
3	133
133	202
202	84
84	133
133	202
202	84
84	133
133	125
125	105
105	174
174	87
