# Directed graph: ../data/song_graphs/jazz_graphs/89.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 54
# FromNodeId	ToNodeId
115	108
108	115
115	108
108	115
115	108
108	115
115	108
108	154
154	142
142	154
154	142
142	154
154	142
142	154
154	142
142	154
154	142
142	154
154	142
142	154
154	142
142	154
154	142
142	115
115	108
108	115
115	108
108	115
115	108
108	115
115	108
108	222
222	45
45	115
115	108
108	154
154	142
142	154
154	142
142	154
154	142
142	154
154	142
142	115
115	108
108	115
115	108
108	115
115	108
108	115
115	108
108	115
115	108
108	210
