# Directed graph: ../data/song_graphs/jazz_graphs/77.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 83
# FromNodeId	ToNodeId
87	181
181	170
170	3
3	133
133	198
198	84
84	233
233	89
89	174
174	224
224	45
45	170
170	3
3	133
133	198
198	170
170	3
3	133
133	198
198	87
87	181
181	170
170	3
3	133
133	198
198	84
84	233
233	89
89	174
174	224
224	45
45	170
170	3
3	133
133	198
198	84
84	233
233	89
89	174
174	233
233	89
89	174
174	133
133	49
49	142
142	35
35	108
108	133
133	198
198	87
87	181
181	170
170	3
3	133
133	198
198	84
84	233
233	89
89	174
174	224
224	45
45	88
88	35
35	133
133	205
205	198
198	142
142	3
3	108
108	188
188	57
57	170
170	35
35	108
108	188
188	61
61	170
170	35
35	133
133	198
198	84
84	176
176	84
