# Directed graph: ../data/song_graphs/jazz_graphs/58.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 62
# FromNodeId	ToNodeId
84	230
230	5
5	3
3	129
129	47
47	45
45	105
105	90
90	191
191	186
186	84
84	163
163	133
133	198
198	133
133	200
200	84
84	198
198	133
133	198
198	84
84	45
45	168
168	171
171	170
170	225
225	47
47	45
45	168
168	170
170	224
224	47
47	45
45	197
197	35
35	197
197	25
25	35
35	111
111	240
240	207
207	84
84	230
230	5
5	3
3	129
129	47
47	45
45	105
105	90
90	191
191	186
186	84
84	163
163	133
133	198
198	129
129	240
240	207
207	84
84	55
55	87
