# Directed graph: ../data/song_graphs/jazz_graphs/37.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 60
# FromNodeId	ToNodeId
170	35
35	133
133	198
198	142
142	172
172	3
3	108
108	198
198	89
89	191
191	135
135	198
198	170
170	3
3	133
133	198
198	224
224	45
45	26
26	224
224	173
173	164
164	133
133	198
198	170
170	9
9	3
3	133
133	142
142	35
35	233
233	191
191	142
142	35
35	111
111	170
170	154
154	133
133	198
198	170
170	9
9	3
3	224
224	45
45	170
170	85
85	89
89	191
191	61
61	31
31	35
35	108
108	185
185	87
87	163
163	133
133	205
205	207
207	84
84	88
