# Directed graph: ../data/song_graphs/jazz_graphs/116.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 52
# FromNodeId	ToNodeId
133	198
198	133
133	198
198	170
170	3
3	170
170	3
3	39
39	111
111	27
27	117
117	84
84	133
133	170
170	3
3	84
84	178
178	84
84	233
233	89
89	233
233	95
95	191
191	233
233	35
35	69
69	35
35	108
108	35
35	112
112	198
198	133
133	198
198	133
133	198
198	133
133	198
198	170
170	3
3	170
170	3
3	39
39	111
111	27
27	117
117	84
84	89
89	174
174	15
15	84
84	198
198	88
