# Directed graph: ../data/song_graphs/jazz_graphs/86.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 64
# FromNodeId	ToNodeId
84	39
39	133
133	198
198	84
84	39
39	133
133	198
198	84
84	89
89	174
174	186
186	84
84	31
31	108
108	198
198	84
84	39
39	133
133	198
198	84
84	39
39	133
133	198
198	84
84	89
89	174
174	186
186	84
84	198
198	84
84	225
225	45
45	170
170	3
3	133
133	198
198	225
225	45
45	170
170	3
3	133
133	198
198	84
84	39
39	133
133	198
198	84
84	39
39	133
133	198
198	84
84	89
89	174
174	186
186	84
84	198
198	142
142	3
3	133
133	198
198	84
84	19
19	198
198	84
