# Directed graph: ../data/song_graphs/jazz_graphs/119.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 56
# FromNodeId	ToNodeId
89	129
129	162
162	89
89	230
230	89
89	178
178	89
89	168
168	3
3	129
129	198
198	89
89	3
3	129
129	198
198	108
108	198
198	89
89	230
230	213
213	178
178	84
84	3
3	129
129	198
198	89
89	129
129	198
198	89
89	178
178	89
89	90
90	178
178	89
89	168
168	3
3	129
129	198
198	89
89	129
129	198
198	89
89	178
178	89
89	230
230	89
89	178
178	89
89	168
168	3
3	129
129	198
198	89
89	129
129	198
198	89
