# Directed graph: ../data/song_graphs/jazz_graphs/72.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 49
# FromNodeId	ToNodeId
133	198
198	105
105	133
133	170
170	163
163	133
133	198
198	84
84	20
20	198
198	84
84	135
135	200
200	105
105	51
51	140
140	45
45	140
140	163
163	133
133	198
198	105
105	170
170	162
162	133
133	198
198	105
105	133
133	170
170	163
163	133
133	198
198	89
89	191
191	176
176	61
61	84
84	170
170	3
3	133
133	20
20	198
198	84
84	163
163	198
198	105
105	170
170	163
163	84
