# Directed graph: ../data/song_graphs/jazz_graphs/105.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 75
# FromNodeId	ToNodeId
84	163
163	198
198	84
84	5
5	133
133	207
207	84
84	191
191	84
84	163
163	133
133	198
198	84
84	163
163	198
198	84
84	5
5	133
133	207
207	84
84	191
191	84
84	3
3	108
108	198
198	84
84	188
188	57
57	152
152	102
102	189
189	57
57	152
152	102
102	188
188	57
57	152
152	102
102	189
189	57
57	58
58	3
3	19
19	198
198	84
84	163
163	198
198	84
84	5
5	129
129	187
187	84
84	187
187	84
84	187
187	198
198	133
133	198
198	84
84	35
35	19
19	84
84	163
163	198
198	133
133	198
198	84
84	35
35	19
19	84
84	163
163	198
198	84
84	19
19	87
