# Directed graph: ../data/song_graphs/jazz_graphs/122.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 64
# FromNodeId	ToNodeId
34	225
225	52
52	150
150	35
35	191
191	133
133	198
198	170
170	35
35	133
133	207
207	105
105	181
181	80
80	142
142	34
34	225
225	52
52	150
150	35
35	191
191	133
133	205
205	170
170	35
35	133
133	207
207	105
105	198
198	84
84	172
172	14
14	133
133	207
207	105
105	172
172	14
14	133
133	207
207	105
105	142
142	34
34	225
225	52
52	150
150	35
35	191
191	133
133	205
205	170
170	35
35	133
133	207
207	105
105	181
181	80
80	142
142	105
105	133
133	205
205	105
105	133
133	125
125	106
