# Directed graph: ../data/song_graphs/jazz_graphs/111.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 77
# FromNodeId	ToNodeId
84	35
35	133
133	198
198	170
170	35
35	133
133	80
80	150
150	31
31	36
36	35
35	170
170	164
164	133
133	198
198	205
205	170
170	14
14	133
133	198
198	84
84	35
35	137
137	198
198	170
170	35
35	133
133	80
80	150
150	31
31	36
36	35
35	170
170	164
164	133
133	205
205	207
207	87
87	225
225	45
45	140
140	185
185	224
224	45
45	26
26	123
123	224
224	45
45	140
140	185
185	224
224	45
45	142
142	3
3	133
133	205
205	84
84	35
35	137
137	198
198	170
170	35
35	133
133	80
80	150
150	31
31	36
36	35
35	170
170	164
164	133
133	205
205	207
207	87
87	55
55	43
43	88
