# Directed graph: ../data/song_graphs/jazz_graphs/7.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 71
# FromNodeId	ToNodeId
84	168
168	84
84	168
168	84
84	168
168	84
84	168
168	84
84	168
168	84
84	168
168	133
133	129
129	57
57	198
198	84
84	168
168	84
84	168
168	84
84	168
168	84
84	168
168	84
84	168
168	84
84	168
168	133
133	168
168	198
198	84
84	87
87	133
133	198
198	105
105	87
87	133
133	198
198	87
87	198
198	84
84	221
221	198
198	174
174	170
170	174
174	168
168	198
198	84
84	168
168	84
84	168
168	84
84	168
168	84
84	168
168	84
84	168
168	172
172	3
3	133
133	194
194	198
198	84
84	105
105	133
133	198
198	87
87	108
108	198
198	87
