# Directed graph: ../data/song_graphs/jazz_graphs/76.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 79
# FromNodeId	ToNodeId
87	105
105	198
198	102
102	69
69	157
157	18
18	188
188	135
135	198
198	101
101	37
37	108
108	198
198	87
87	133
133	198
198	87
87	105
105	198
198	102
102	69
69	157
157	18
18	15
15	188
188	57
57	165
165	28
28	108
108	198
198	87
87	176
176	84
84	89
89	191
191	188
188	84
84	170
170	3
3	133
133	198
198	105
105	89
89	191
191	57
57	165
165	152
152	102
102	99
99	37
37	108
108	193
193	237
237	198
198	84
84	105
105	225
225	45
45	233
233	89
89	191
191	80
80	142
142	172
172	5
5	129
129	163
163	110
110	198
198	84
84	133
133	198
198	87
87	176
176	87
87	133
133	207
207	117
117	88
