# Directed graph: ../data/song_graphs/jazz_graphs/60.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 62
# FromNodeId	ToNodeId
84	35
35	133
133	198
198	84
84	35
35	133
133	198
198	84
84	35
35	133
133	198
198	84
84	133
133	205
205	84
84	35
35	133
133	198
198	84
84	35
35	133
133	198
198	84
84	35
35	133
133	198
198	84
84	89
89	174
174	142
142	3
3	108
108	198
198	89
89	45
45	142
142	174
174	142
142	3
3	108
108	205
205	89
89	45
45	198
198	84
84	35
35	133
133	198
198	84
84	35
35	133
133	198
198	84
84	35
35	133
133	198
198	142
142	3
3	133
133	108
108	198
198	84
