# Directed graph: ../data/song_graphs/jazz_graphs/96.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 84
# FromNodeId	ToNodeId
84	35
35	133
133	205
205	25
25	31
31	35
35	191
191	80
80	170
170	14
14	133
133	80
80	142
142	35
35	157
157	133
133	198
198	168
168	14
14	133
133	205
205	84
84	35
35	133
133	205
205	25
25	31
31	35
35	191
191	80
80	170
170	14
14	133
133	102
102	80
80	142
142	35
35	157
157	133
133	198
198	207
207	84
84	225
225	45
45	169
169	124
124	224
224	45
45	169
169	124
124	224
224	45
45	168
168	133
133	16
16	133
133	207
207	84
84	35
35	133
133	205
205	25
25	31
31	35
35	191
191	80
80	170
170	14
14	133
133	102
102	80
80	142
142	35
35	157
157	35
35	200
200	117
117	84
84	133
133	200
200	28
28	125
125	114
114	88
