# Directed graph: ../data/song_graphs/jazz_graphs/42.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 52
# FromNodeId	ToNodeId
106	154
154	9
9	28
28	18
18	133
133	198
198	204
204	105
105	233
233	89
89	188
188	61
61	165
165	12
12	28
28	133
133	205
205	207
207	105
105	133
133	198
198	106
106	154
154	9
9	28
28	18
18	133
133	198
198	204
204	106
106	233
233	91
91	191
191	133
133	198
198	170
170	35
35	110
110	108
108	133
133	198
198	133
133	207
207	84
84	35
35	133
133	205
205	84
84	153
153	28
28	125
125	87
