# Directed graph: ../data/song_graphs/jazz_graphs/87.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 56
# FromNodeId	ToNodeId
105	84
84	87
87	84
84	108
108	198
198	170
170	154
154	133
133	198
198	201
201	105
105	233
233	93
93	91
91	176
176	184
184	79
79	142
142	40
40	2
2	35
35	108
108	200
200	105
105	84
84	87
87	84
84	108
108	198
198	170
170	154
154	133
133	198
198	201
201	105
105	233
233	93
93	91
91	176
176	184
184	79
79	142
142	40
40	111
111	162
162	170
170	3
3	133
133	207
207	84
84	35
35	111
111	198
198	84
84	187
187	84
