# Directed graph: ../data/song_graphs/jazz_graphs/53.txt 
# Save as tab-separated list of edges
# Nodes: 241 Edges: 53
# FromNodeId	ToNodeId
133	170
170	176
176	198
198	105
105	133
133	170
170	14
14	133
133	170
170	176
176	198
198	172
172	3
3	133
133	188
188	57
57	165
165	37
37	233
233	35
35	112
112	237
237	198
198	200
200	133
133	170
170	176
176	198
198	105
105	133
133	170
170	14
14	19
19	233
233	35
35	68
68	89
89	187
187	164
164	115
115	102
102	198
198	99
99	154
154	28
28	154
154	28
28	154
154	133
133	170
170	187
187	207
207	99
